"Ne"	"n_p"	"r_m"	"z1_opt"	"z2_opt"	"r_selection"	"ln_z1"	"ln_z2"	"var1"	"var_2"
"486"	1e+05	0	0.9	10	10	0	2.28543320200964	2.28394106654532	0.000786101109031134	0.000567129854277592
"487"	1e+05	0	0.9	10	10	0.5	2.22190971719903	2.22083936216861	0.00077256906364687	0.000440276852586766
"488"	1e+05	0	0.9	10	10	0.9	2.14216319610505	2.14373381306019	0.00040688915386464	0.000373645126527157
"489"	1e+05	0	0.9	10	10	-0.5	2.30342921896184	2.30176284833552	0.000416471821866886	0.000395006575378986
"490"	1e+05	0	0.9	10	10	-0.9	2.31423063829262	2.29360183661931	0.000309783622344068	0.000418498392237785
"491"	1e+05	0	0.9	10	0.1	0	2.28068204736043	-2.30012958233168	0.000366657239758669	0.000375516273839063
"492"	1e+05	0	0.9	10	0.1	0.5	2.29390771711628	-2.30847529599186	0.000543525238568255	0.000579329281411789
"493"	1e+05	0	0.9	10	0.1	0.9	2.30524458920216	-2.29944156901527	0.000411379124097986	0.000529947516711495
"494"	1e+05	0	0.9	10	0.1	-0.5	2.21368065670278	-2.22192601902696	0.000639144677432637	0.000382690676393182
"495"	1e+05	0	0.9	10	0.1	-0.9	2.13346966548957	-2.14030492753474	0.000572925941292011	0.00049259606721452
"496"	1e+05	0	0.9	1	1	0	-0.00706531533552976	0.00639752358015907	0.00039856102378356	0.000530884430970206
"497"	1e+05	0	0.9	1	1	0.5	-0.00780774729886649	-0.00572414644584459	0.000683141537632685	0.000565294742309113
"498"	1e+05	0	0.9	1	1	0.9	0.00398073732604916	-0.00108858738671962	0.000506257330771515	0.000484318222085287
"499"	1e+05	0	0.9	1	1	-0.5	0.00685368745004804	-0.00572238237014228	0.000536726218988673	0.000375842438801478
"500"	1e+05	0	0.9	1	1	-0.9	-0.00282785121301933	0.0026272454677037	0.00031696902823352	0.000342721437512688
"501"	1e+05	0	0.5	10	1	0	2.29850747661548	0.00884668876159133	0.000527783972974395	0.000574882647442361
"502"	1e+05	0	0.5	10	1	0.5	2.26978407210971	-0.0333513440390816	0.00037475712860583	0.000702300197342656
"503"	1e+05	0	0.5	10	1	0.9	2.2157266155457	-0.0914485497798861	0.000797792124289405	0.000657801652249886
"504"	1e+05	0	0.5	10	1	-0.5	2.26396326261242	0.0438134470135239	0.000559102322252443	0.000810377785256699
"505"	1e+05	0	0.5	10	1	-0.9	2.22602906393624	0.0771176646598086	0.000461293317986237	0.000383947626337479
"506"	1e+05	0	0.5	10	10	0	2.28760938794882	2.28287794405397	0.000539592853389764	0.000787060796427598
"507"	1e+05	0	0.5	10	10	0.5	2.22250239126866	2.21826133928935	0.00054805229152237	0.000580675306423874
"508"	1e+05	0	0.5	10	10	0.9	2.1363876268904	2.13323003972164	0.000620730811999626	0.000790386415567335
"509"	1e+05	0	0.5	10	10	-0.5	2.31460726667927	2.30650930528866	0.00090054859762991	0.000579747298616118
"510"	1e+05	0	0.5	10	10	-0.9	2.30701246066932	2.3007261845915	0.000473635352824697	0.000440862434769636
"511"	1e+05	0	0.5	10	0.1	0	2.2884583849583	-2.29184704986371	0.000413269474390479	0.000780627643336541
"512"	1e+05	0	0.5	10	0.1	0.5	2.30819732147469	-2.30095085095668	0.000582671559528623	0.000524010315954429
"513"	1e+05	0	0.5	10	0.1	0.9	2.30773639960404	-2.29674027621976	0.000200723582973435	0.000279907713341342
"514"	1e+05	0	0.5	10	0.1	-0.5	2.23063330803925	-2.23013297213303	0.000721949378822111	0.000507523077072892
"515"	1e+05	0	0.5	10	0.1	-0.9	2.14902322436867	-2.144841527234	0.000594070929844304	0.000499836403602072
"516"	1e+05	0	0.5	1	1	0	0.000843536574521194	0.00962326826860836	0.000788072992686251	0.000541320837615471
"517"	1e+05	0	0.5	1	1	0.5	-0.0036826539279965	0.0105885731631727	0.000488687201328783	0.000805944115081382
"518"	1e+05	0	0.5	1	1	0.9	-0.00421683293465441	-0.00609865357491276	0.000645322005563691	0.000559020128552621
"519"	1e+05	0	0.5	1	1	-0.5	0.00370144967998991	-0.00144961231066595	0.000600750226186675	0.000879966044546137
"520"	1e+05	0	0.5	1	1	-0.9	-0.00970359998597284	0.010026569038341	0.000649843551310245	0.000610034808506875
"521"	1e+05	10	0.9	10	1	0	2.28267218104097	0.0131400735965707	0.000407458803149793	0.000416469985519828
"522"	1e+05	10	0.9	10	1	0.5	2.28581559322499	-0.0175940212871575	0.000757749511942295	0.000316377498726802
"523"	1e+05	10	0.9	10	1	0.9	2.25238179962335	-0.049480096495494	0.00036374777657428	0.000430774005523216
"524"	1e+05	10	0.9	10	1	-0.5	2.22742536046759	0.0724634959546608	0.000584361148838732	0.000296416165830639
"525"	1e+05	10	0.9	10	1	-0.9	2.17394033779329	0.13063788786579	0.000434012575409676	0.000276748455907782
"526"	1e+05	10	0.9	10	10	0	2.30256068077181	2.30838120003895	0.000737361956944172	0.000437602759633062
"527"	1e+05	10	0.9	10	10	0.5	2.2515761375502	2.25666860032797	0.000588414969686768	0.000517704053971263
"528"	1e+05	10	0.9	10	10	0.9	2.19704317103029	2.19811962650255	0.000450589632569992	0.000340369898334765
"529"	1e+05	10	0.9	10	10	-0.5	2.29756144052811	2.30964753183685	0.00064572568857192	0.000473186586931588
"530"	1e+05	10	0.9	10	10	-0.9	2.30866162961029	2.29314793446298	0.000586107138389697	0.000353705752582629
"531"	1e+05	10	0.9	10	0.1	0	2.27453008426822	-2.26786861070504	0.000434656623446646	0.000426329077530141
"532"	1e+05	10	0.9	10	0.1	0.5	2.29551635824515	-2.30425358249941	0.000324368139085208	0.000506628917188217
"533"	1e+05	10	0.9	10	0.1	0.9	2.3082584575947	-2.30042848999167	0.000361725431798397	0.000469523441358914
"534"	1e+05	10	0.9	10	0.1	-0.5	2.1673554354337	-2.16473514293186	0.000404949981436164	0.00088274462370451
"535"	1e+05	10	0.9	10	0.1	-0.9	2.04623708250574	-2.04644477020295	0.000545976865343782	0.000552902747594017
"536"	1e+05	10	0.9	1	1	0	0.000547816029616861	0.0095014153230695	0.000444703894501471	0.000361322680062491
"537"	1e+05	10	0.9	1	1	0.5	-0.00131192002560474	0.0045088863748476	0.000454880922480214	0.000662527011380714
"538"	1e+05	10	0.9	1	1	0.9	0.00757500071441385	0.00529273795049121	0.00049082967553633	0.000545316826628134
"539"	1e+05	10	0.9	1	1	-0.5	0.00266431788811079	0.000544803387628206	0.000434564832602866	0.000479640339544406
"540"	1e+05	10	0.9	1	1	-0.9	-0.0011927275159246	-0.00388946621949678	0.000578344441839438	0.000546524385646604
"541"	1e+05	10	0.5	10	1	0	2.28590525020017	0.00553414520437886	0.00041152412803788	0.000630664701277391
"542"	1e+05	10	0.5	10	1	0.5	2.26954285108507	-0.0257304004145611	0.00082655739862011	0.000600088182954206
"543"	1e+05	10	0.5	10	1	0.9	2.24481154014328	-0.0550723804098412	0.00052761983644228	0.000660861295959415
"544"	1e+05	10	0.5	10	1	-0.5	2.24912943676119	0.0477423556303196	0.000601007238259356	0.000656637899420673
"545"	1e+05	10	0.5	10	1	-0.9	2.19873388790373	0.101680018284316	0.000700295038342652	0.000646180880157576
"546"	1e+05	10	0.5	10	10	0	2.29184663825194	2.29384108472007	0.000379895055847722	0.000420997402149258
"547"	1e+05	10	0.5	10	10	0.5	2.2430167961366	2.24670155407874	0.000468517393505486	0.000526860600478982
"548"	1e+05	10	0.5	10	10	0.9	2.18653556390808	2.18739321873118	0.000470116580148751	0.000590484762651848
"549"	1e+05	10	0.5	10	10	-0.5	2.29858321081247	2.30294338524239	0.000392891914362072	0.000417533898850229
"550"	1e+05	10	0.5	10	10	-0.9	2.30579569964346	2.29846596662721	0.000431016914215089	0.000555053605751179
"551"	1e+05	10	0.5	10	0.1	0	2.28072645881919	-2.27109533651698	0.000354414320060167	0.000503795655261235
"552"	1e+05	10	0.5	10	0.1	0.5	2.29944508030948	-2.30050689323828	0.0010357008213837	0.000659209718130863
"553"	1e+05	10	0.5	10	0.1	0.9	2.29952366267021	-2.30235982146646	0.000677512035708263	0.000665955726270906
"554"	1e+05	10	0.5	10	0.1	-0.5	2.18856178720428	-2.19037595763467	0.0005889574705632	0.00063148556550132
"555"	1e+05	10	0.5	10	0.1	-0.9	2.08835826867719	-2.08872997818517	0.000270488780376939	0.000357218603974374
"556"	1e+05	10	0.5	1	1	0	-0.000522763724880105	0.00572829979485101	0.000812273686002129	0.000591381294705144
"557"	1e+05	10	0.5	1	1	0.5	-9.4227016542534e-05	0.0110598205913818	0.000244646632889685	0.000224875303968735
"558"	1e+05	10	0.5	1	1	0.9	0.00153645925230807	0.00156634143959599	0.000669376298033006	0.000788218179627176
"559"	1e+05	10	0.5	1	1	-0.5	-0.0104224216489656	0.0124968842938106	0.000563408914703521	0.000260093668072677
"560"	1e+05	10	0.5	1	1	-0.9	-0.000740355219617147	-0.00059481359662115	0.000331329992023053	0.000318768099486342
"561"	1e+05	20	0.9	10	1	0	2.25668267844703	0.0505336201878722	0.000647575656251101	0.000586695416088825
"562"	1e+05	20	0.9	10	1	0.5	2.28353438649897	-0.00739568099134794	0.000853249897381703	0.000403001407081644
"563"	1e+05	20	0.9	10	1	0.9	2.27720397625889	-0.0259927684692231	0.000356033977010803	0.000369741867874083
"564"	1e+05	20	0.9	10	1	-0.5	2.17213101404685	0.132282239152216	0.00036907009058291	0.000405261021465214
"565"	1e+05	20	0.9	10	1	-0.9	2.08679097564452	0.21159085783624	0.000381350308191868	0.000381367077851406
"566"	1e+05	20	0.9	10	10	0	2.29782650437413	2.30203718660917	0.000489054688487592	0.000258008195772118
"567"	1e+05	20	0.9	10	10	0.5	2.2801375005802	2.26869838020326	0.000384151156019911	0.000551135357310957
"568"	1e+05	20	0.9	10	10	0.9	2.24443473515993	2.24529991850345	0.000427043418422622	0.000406630483337204
"569"	1e+05	20	0.9	10	10	-0.5	2.3039031227031	2.30396721407789	0.000489209228768753	0.000644462786763665
"570"	1e+05	20	0.9	10	10	-0.9	2.30488858135181	2.29993127121945	0.000537605060300856	0.000673743489251203
"571"	1e+05	20	0.9	10	0.1	0	2.2098012045143	-2.20694851113938	0.000673342378105394	0.000710199945119938
"572"	1e+05	20	0.9	10	0.1	0.5	2.2940748560145	-2.30576715093062	0.000638304288830012	0.000645714572647925
"573"	1e+05	20	0.9	10	0.1	0.9	2.30180921061416	-2.3007814921585	0.000537814820433255	0.000510099339800416
"574"	1e+05	20	0.9	10	0.1	-0.5	2.03423797580539	-2.04266898392967	0.000574345868676534	0.000592337682764909
"575"	1e+05	20	0.9	10	0.1	-0.9	1.88619505711713	-1.88339301600071	0.000545460540844189	0.000338442825934695
"576"	1e+05	20	0.9	1	1	0	0.0104176116228646	0.00976328546376492	0.000458539254189364	0.000283051787085037
"577"	1e+05	20	0.9	1	1	0.5	-0.00170300367170719	0.00229495971494899	0.000491987880275503	0.000457136025240585
"578"	1e+05	20	0.9	1	1	0.9	-0.006755292611533	-0.00200714406710704	0.000435579158954246	0.000544307941450669
"579"	1e+05	20	0.9	1	1	-0.5	0.00703525249259331	0.00262653442579881	0.000406537184090883	0.000896404680815223
"580"	1e+05	20	0.9	1	1	-0.9	-0.00701651535189925	0.00567128462441722	0.000625964812819848	0.000829374053189481
"581"	1e+05	20	0.5	10	1	0	2.27718495364364	0.0117995970417278	0.000309883821795472	0.000558548615997169
"582"	1e+05	20	0.5	10	1	0.5	2.28372967521173	-0.0181820375222636	0.000543635395500414	0.00063164891249873
"583"	1e+05	20	0.5	10	1	0.9	2.26037142052693	-0.0435915722641392	0.000831066553559423	0.000824266634137946
"584"	1e+05	20	0.5	10	1	-0.5	2.22270164073801	0.0820133310517457	0.000665060301780807	0.000770345267547355
"585"	1e+05	20	0.5	10	1	-0.9	2.16264751233772	0.141175756820965	0.000238554914632824	0.00028333482897285
"586"	1e+05	20	0.5	10	10	0	2.29060396256626	2.30005025278584	0.000391395975698473	0.00021219490566759
"587"	1e+05	20	0.5	10	10	0.5	2.26614554805706	2.26446312125783	0.000361476550485024	0.000628981556129597
"588"	1e+05	20	0.5	10	10	0.9	2.20619042476865	2.20955362095968	0.000531500817477723	0.000579763756644555
"589"	1e+05	20	0.5	10	10	-0.5	2.31108086669451	2.29739915128737	0.000360515741515638	0.000510675800250339
"590"	1e+05	20	0.5	10	10	-0.9	2.30320569648137	2.30053718709275	0.000450839220194741	0.000208752579014807
"591"	1e+05	20	0.5	10	0.1	0	2.26365850862855	-2.26111996571872	0.000351981942490932	0.000584959732304455
"592"	1e+05	20	0.5	10	0.1	0.5	2.29454885782945	-2.3108180336449	0.000403740548561415	0.000620198830374535
"593"	1e+05	20	0.5	10	0.1	0.9	2.3076308730264	-2.2965605811896	0.000474641773960264	0.000576577625414254
"594"	1e+05	20	0.5	10	0.1	-0.5	2.15064467947569	-2.15373635367971	0.000341192067912038	0.000487532014666627
"595"	1e+05	20	0.5	10	0.1	-0.9	2.02581528046045	-2.02416989287388	0.000554085079920577	0.000572054566819406
"596"	1e+05	20	0.5	1	1	0	0.00132449291813586	-0.0051834997409173	0.000605592576654663	0.00020333348667222
"597"	1e+05	20	0.5	1	1	0.5	0.00158759810325514	0.00476773127520038	0.000733095926849508	0.000527956722472785
"598"	1e+05	20	0.5	1	1	0.9	0.000790498560674843	-0.000861822812711018	0.000714273235500584	0.00109381497844027
"599"	1e+05	20	0.5	1	1	-0.5	-0.00475001230149393	0.00435549371897528	0.000634366727741876	0.000626121781235257
"600"	1e+05	20	0.5	1	1	-0.9	0.00197334820169043	-0.00375951604939226	0.000747784564890677	0.000798845393705655
"601"	1e+05	30	0.9	10	1	0	2.1939913301135	0.105963303814909	0.000630451458855741	0.000459745222382633
"602"	1e+05	30	0.9	10	1	0.5	2.28904413989611	0.00374045448490597	0.00027574655669509	0.000340109716066369
"603"	1e+05	30	0.9	10	1	0.9	2.28621562914424	-0.0172392060573877	0.000731115603940609	0.00046104905233689
"604"	1e+05	30	0.9	10	1	-0.5	2.05771600898989	0.237964514801393	0.000261500043616486	0.000549848203770505
"605"	1e+05	30	0.9	10	1	-0.9	1.96513846435074	0.338974068725688	0.000429466776178646	0.000887890365070202
"606"	1e+05	30	0.9	10	10	0	2.29787161610264	2.30149311588132	0.000320591612771448	0.000634348346051599
"607"	1e+05	30	0.9	10	10	0.5	2.2878029011862	2.28991072208221	0.000403703688005511	0.000340883233618654
"608"	1e+05	30	0.9	10	10	0.9	2.26448472363837	2.26204075437869	0.000530475334421637	0.000567849699132707
"609"	1e+05	30	0.9	10	10	-0.5	2.29918610579449	2.29765797926903	0.000540324967353669	0.000844527584389148
"610"	1e+05	30	0.9	10	10	-0.9	2.30035128431283	2.30220214825896	0.000366285346539508	0.000351650610855987
"611"	1e+05	30	0.9	10	0.1	0	2.07766416158555	-2.06988306603061	0.00041468457009264	0.000328441472130272
"612"	1e+05	30	0.9	10	0.1	0.5	2.27841346809065	-2.27904097117418	0.000289690817546747	0.000615229208079478
"613"	1e+05	30	0.9	10	0.1	0.9	2.30013955830655	-2.30650387554729	0.000877198904453566	0.00095605383483993
"614"	1e+05	30	0.9	10	0.1	-0.5	1.82081410181568	-1.81253791466205	0.00041660705095727	0.000562115970936159
"615"	1e+05	30	0.9	10	0.1	-0.9	1.6172122546706	-1.61690259409855	0.000587200889591559	0.000775683369804641
"616"	1e+05	30	0.9	1	1	0	0.00421544360604934	0.011317718673335	0.000827725790172384	0.000363141170279746
"617"	1e+05	30	0.9	1	1	0.5	-0.0029126224564583	0.00210681822259781	0.000383442384710188	0.000321341325404578
"618"	1e+05	30	0.9	1	1	0.9	0.00650411829693234	0.00639055454807904	0.00051722917928744	0.000388653689231381
"619"	1e+05	30	0.9	1	1	-0.5	0.00582761319200964	0.00305030523332786	0.000868553868475532	0.000703610489999561
"620"	1e+05	30	0.9	1	1	-0.9	0.00914210865455789	-0.00731740930372416	0.000304014820839712	0.000320176554782055
"621"	1e+05	30	0.5	10	1	0	2.28137177717799	0.0302857719234494	0.000532798920268505	0.000413198468267244
"622"	1e+05	30	0.5	10	1	0.5	2.2840392830024	-0.0201326495382236	0.00025893427998812	0.000300256155556928
"623"	1e+05	30	0.5	10	1	0.9	2.27022725990532	-0.0300817280368447	0.000450191907762255	0.000393537773746971
"624"	1e+05	30	0.5	10	1	-0.5	2.19611424846515	0.109157634053998	0.000522282180939166	0.000862658395652892
"625"	1e+05	30	0.5	10	1	-0.9	2.12726128428164	0.176546296954454	0.000471718651476894	0.000514445885152339
"626"	1e+05	30	0.5	10	10	0	2.29953477475156	2.29924838287705	0.0002887653281436	0.00100722593349493
"627"	1e+05	30	0.5	10	10	0.5	2.26900275841219	2.27444683442676	0.000727327977640442	0.00038051565125936
"628"	1e+05	30	0.5	10	10	0.9	2.22586816920019	2.22658364137458	0.000428251366783814	0.000468548331024264
"629"	1e+05	30	0.5	10	10	-0.5	2.31249388295692	2.29771093328772	0.000447239589293207	0.000617991077774221
"630"	1e+05	30	0.5	10	10	-0.9	2.30013314189788	2.30556988860449	0.000226510070208829	0.000263039034849997
"631"	1e+05	30	0.5	10	0.1	0	2.25083517572068	-2.23936347682956	0.000712459570898526	0.000597481187108052
"632"	1e+05	30	0.5	10	0.1	0.5	2.30084647471322	-2.3066624783604	0.000408921718885192	0.00044167809468881
"633"	1e+05	30	0.5	10	0.1	0.9	2.30009636685219	-2.3031523733036	0.000363047546622056	0.000598745511627785
"634"	1e+05	30	0.5	10	0.1	-0.5	2.0898394062338	-2.09544822684786	0.000601423710401914	0.000641126334719984
"635"	1e+05	30	0.5	10	0.1	-0.9	1.93899961420418	-1.93547815172513	0.000408859234947361	0.000482452093021692
"636"	1e+05	30	0.5	1	1	0	-0.00465945971019976	-0.000451687024854587	0.000685813720426078	0.000527896322672998
"637"	1e+05	30	0.5	1	1	0.5	0.000243615899831985	0.000514492857103152	0.000455504791559557	0.000489885421213176
"638"	1e+05	30	0.5	1	1	0.9	0.00425697248822066	0.0035501499466452	0.000764638438924006	0.000829468227527012
"639"	1e+05	30	0.5	1	1	-0.5	0.00914738445537887	0.00147147978627407	0.000423562022963423	0.000700367790733739
"640"	1e+05	30	0.5	1	1	-0.9	3.00063628983719e-05	0.00270408135564577	0.000374419266509478	0.000391638590214884
"641"	1e+05	40	0.9	10	1	0	2.02257935936719	0.28194420051083	0.000387190623206776	0.000360527370542162
"642"	1e+05	40	0.9	10	1	0.5	2.22994969069111	0.0579589964007375	0.000511885828389078	0.000398315382201762
"643"	1e+05	40	0.9	10	1	0.9	2.29363526684055	-0.00854325140447533	0.000586427197389772	0.000604934126633389
"644"	1e+05	40	0.9	10	1	-0.5	1.8551766906411	0.448442323031658	0.000464529648482569	0.000451907483461169
"645"	1e+05	40	0.9	10	1	-0.9	1.75152664869996	0.548474059516413	0.000403705639856501	0.000438800099388078
"646"	1e+05	40	0.9	10	10	0	2.3133783439465	2.29020350650135	0.00055916959966013	0.000729796482062727
"647"	1e+05	40	0.9	10	10	0.5	2.29306863637007	2.29104727741031	0.000357170370020563	0.00044683248439107
"648"	1e+05	40	0.9	10	10	0.9	2.28242559319825	2.28292877098316	0.000591728555503164	0.000600753618547551
"649"	1e+05	40	0.9	10	10	-0.5	2.2989022795074	2.30646899840881	0.000364210622431721	0.000576423316140866
"650"	1e+05	40	0.9	10	10	-0.9	2.30816594271746	2.30394870090964	0.000343526254388032	0.000205984982664896
"651"	1e+05	40	0.9	10	0.1	0	1.7247753782518	-1.74279815323643	0.000568785748080264	0.000375945132650481
"652"	1e+05	40	0.9	10	0.1	0.5	2.16986431093622	-2.16025259595253	0.00048901872463068	0.000436311896977175
"653"	1e+05	40	0.9	10	0.1	0.9	2.30600604263268	-2.29885489192469	0.000583336969226311	0.000608342296311371
"654"	1e+05	40	0.9	10	0.1	-0.5	1.39421158386053	-1.39469400246134	0.000271044997294588	0.000428791357051972
"655"	1e+05	40	0.9	10	0.1	-0.9	1.20639010848797	-1.20928645074837	0.000388242078153617	0.000550762685616383
"656"	1e+05	40	0.9	1	1	0	0.008686548030439	0.002258668850376	0.000549760481553738	0.000579917035468762
"657"	1e+05	40	0.9	1	1	0.5	0.00493523731461503	-0.00110943079047995	0.000562721162587903	0.00047444881854124
"658"	1e+05	40	0.9	1	1	0.9	-0.0108565380569656	-0.00935964797683019	0.00031602055666228	0.000416435623441856
"659"	1e+05	40	0.9	1	1	-0.5	0.0028748069593293	-0.00221878891317603	0.000419485490245509	0.000426152649562427
"660"	1e+05	40	0.9	1	1	-0.9	-0.0049787129120385	0.00463958785278097	0.000336533861838005	0.000374932562436463
"661"	1e+05	40	0.5	10	1	0	2.24040564833074	0.0639092059945387	0.000824822595637306	0.000624877501262494
"662"	1e+05	40	0.5	10	1	0.5	2.29790514263519	-0.00193561833654426	0.000646828387113552	0.000553914974559531
"663"	1e+05	40	0.5	10	1	0.9	2.27924453231998	-0.0250922270253437	0.00035156229376903	0.00029764068382416
"664"	1e+05	40	0.5	10	1	-0.5	2.14846218554154	0.154499379201215	0.000363229656562439	0.000320499425571577
"665"	1e+05	40	0.5	10	1	-0.9	2.07442311654915	0.229824129522035	0.000551467274863227	0.000561522823894781
"666"	1e+05	40	0.5	10	10	0	2.30534602057038	2.30462509349111	0.000536207694781973	0.000533669335013686
"667"	1e+05	40	0.5	10	10	0.5	2.27946780762315	2.28706502317457	0.000600153215472946	0.000548278229270338
"668"	1e+05	40	0.5	10	10	0.9	2.24747452430211	2.24840930841488	0.000366276069067656	0.000477129836783498
"669"	1e+05	40	0.5	10	10	-0.5	2.30094231055831	2.30238030851456	0.000497409622468976	0.000564373365799674
"670"	1e+05	40	0.5	10	10	-0.9	2.29788335328167	2.30433840397571	0.000332409045469168	0.000318515487444909
"671"	1e+05	40	0.5	10	0.1	0	2.20020017875212	-2.19662384689958	0.000430592032477437	0.000456159892500404
"672"	1e+05	40	0.5	10	0.1	0.5	2.29604052228498	-2.29809574213088	0.000287968204698134	0.00034386665837497
"673"	1e+05	40	0.5	10	0.1	0.9	2.31528122126223	-2.29235783529477	0.000672644352408758	0.00067743887772802
"674"	1e+05	40	0.5	10	0.1	-0.5	1.99690448156752	-2.00477191639764	0.000331831705757197	0.000576554823955599
"675"	1e+05	40	0.5	10	0.1	-0.9	1.83563696832731	-1.83495362416681	0.000412484541192927	0.000404486561213312
"676"	1e+05	40	0.5	1	1	0	0.00174863569027846	0.00229533222404533	0.000598968219687351	0.000570279733099009
"677"	1e+05	40	0.5	1	1	0.5	-0.00276675983975137	-0.00531795807509926	0.000874810738032635	0.00118650112157862
"678"	1e+05	40	0.5	1	1	0.9	-0.000721633532956982	-0.00251618396377306	0.000375307996779061	0.000378989833416037
"679"	1e+05	40	0.5	1	1	-0.5	-0.00531068081855817	-0.000580601904019697	0.000261983206059158	0.000527173234535985
"680"	1e+05	40	0.5	1	1	-0.9	0.000718753122799599	-0.00338769616435906	0.0003275959814893	0.000372214287017438
"681"	1e+05	50	0.9	10	1	0	1.60074788800191	0.700083445644643	0.000609606881047627	0.000610376890307471
"682"	1e+05	50	0.9	10	1	0.5	1.88319578322254	0.420607852477502	0.00054423845116229	0.000350055638080752
"683"	1e+05	50	0.9	10	1	0.9	2.2892350319916	-0.00366382736610807	0.000960144674621597	0.00108982827718728
"684"	1e+05	50	0.9	10	1	-0.5	1.48217268458238	0.821229379962851	0.000305627758352837	0.0002742419879084
"685"	1e+05	50	0.9	10	1	-0.9	1.42103692016621	0.885512309518346	0.000347118881185676	0.000242335585118416
"686"	1e+05	50	0.9	10	10	0	2.30350598844461	2.30155880039718	0.000274646310945078	0.000487532308762324
"687"	1e+05	50	0.9	10	10	0.5	2.2943284031799	2.29008995977164	0.000272470042997828	0.000520221818502112
"688"	1e+05	50	0.9	10	10	0.9	2.28899305593293	2.28919099463962	0.000530626901866215	0.000449302275250444
"689"	1e+05	50	0.9	10	10	-0.5	2.29476703461262	2.30189059249317	0.000160292392745554	0.000376749334996521
"690"	1e+05	50	0.9	10	10	-0.9	2.30321422469609	2.30001545736154	0.000210506194573704	0.00018721696892988
"691"	1e+05	50	0.9	10	0.1	0	0.91004376117404	-0.907090819156396	0.000387098466297684	0.000328810212234306
"692"	1e+05	50	0.9	10	0.1	0.5	1.45901916279464	-1.45811819391461	0.000398180973556667	0.000254454354571528
"693"	1e+05	50	0.9	10	0.1	0.9	2.28462740340571	-2.29513617334426	0.000282778263648969	0.000331928356979167
"694"	1e+05	50	0.9	10	0.1	-0.5	0.655429754166798	-0.658727461120561	0.000274068001584662	0.000146840521790329
"695"	1e+05	50	0.9	10	0.1	-0.9	0.532949721476694	-0.535393986668045	0.000143859731438725	0.000182019025455904
"696"	1e+05	50	0.9	1	1	0	0.00224913966137817	0.00133367020276657	0.000104833321152457	0.000204097343385815
"697"	1e+05	50	0.9	1	1	0.5	-0.00486473610109133	-0.001599025122935	0.000404470665361406	0.000503144546974109
"698"	1e+05	50	0.9	1	1	0.9	-0.00403319236473954	-0.00477974832503133	0.000564085762963474	0.00043495705692633
"699"	1e+05	50	0.9	1	1	-0.5	-0.0019844269263161	-0.00375154423196157	0.000331695178590227	0.00023398296421767
"700"	1e+05	50	0.9	1	1	-0.9	0.00101415848294295	0.00052480764356621	0.000151657425316473	0.00022155796954086
"701"	1e+05	50	0.5	10	1	0	2.21441829301779	0.0877587578099776	0.000492660646232601	0.000633843704380571
"702"	1e+05	50	0.5	10	1	0.5	2.28881914934135	-0.00656577156427162	0.000474828322425519	0.000698398889782259
"703"	1e+05	50	0.5	10	1	0.9	2.27906271956491	-0.022248734559237	0.000570104465031722	0.000415393062971568
"704"	1e+05	50	0.5	10	1	-0.5	2.09043814247238	0.212828492375772	0.000313993468827156	0.000512830468054255
"705"	1e+05	50	0.5	10	1	-0.9	1.9966910832372	0.305186164790675	0.000414864795774176	0.000366406649638111
"706"	1e+05	50	0.5	10	10	0	2.29594275523563	2.3066847757191	0.000394777121947363	0.000557853948883434
"707"	1e+05	50	0.5	10	10	0.5	2.28298883854037	2.29058166733476	0.000464054886275354	0.000501096229463852
"708"	1e+05	50	0.5	10	10	0.9	2.26404835567329	2.26078867470509	0.000619678470749384	0.000625694080398461
"709"	1e+05	50	0.5	10	10	-0.5	2.3003103511402	2.30762537899729	0.000447762355194359	0.000629573854233825
"710"	1e+05	50	0.5	10	10	-0.9	2.30062251066548	2.30705336873406	0.000312331540370986	0.000331324860090996
"711"	1e+05	50	0.5	10	0.1	0	2.11162985690529	-2.11724523639738	0.000462165353902845	0.000410749156664342
"712"	1e+05	50	0.5	10	0.1	0.5	2.28504808445712	-2.28808054901668	0.000403776340971786	0.00047056860427432
"713"	1e+05	50	0.5	10	0.1	0.9	2.29740672514963	-2.30888753958859	0.000425968570919789	0.00043567078312897
"714"	1e+05	50	0.5	10	0.1	-0.5	1.87346450060747	-1.87636579245048	0.00033463141803452	0.000403057715108584
"715"	1e+05	50	0.5	10	0.1	-0.9	1.69307407462793	-1.69916926355925	0.000234592975716953	0.000347183127975455
"716"	1e+05	50	0.5	1	1	0	-0.000273274785509661	-0.000854603246804752	0.000643945352590358	0.000391016617926406
"717"	1e+05	50	0.5	1	1	0.5	-0.00944884410353901	0.00439843746214635	0.000273861594958942	0.000339669607226426
"718"	1e+05	50	0.5	1	1	0.9	-0.00248979724011552	0.00410096930170605	0.000397331511127232	0.000457621164685572
"719"	1e+05	50	0.5	1	1	-0.5	-0.000841623513804838	-0.00312703048942451	0.000671460405819326	0.000677491454103502
"720"	1e+05	50	0.5	1	1	-0.9	0.00600027203982102	-0.00695469790073641	0.000614141921716373	0.000582915769567444
